"Plot Title: CON-1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20202711, SEN S/N: 20202711, LBL: ground temp)","Coupler Attached (LGR S/N: 20202711)","Host Connected (LGR S/N: 20202711)","Stopped (LGR S/N: 20202711)","End Of File (LGR S/N: 20202711)"
389,06/16/23 02:00:00  AM,7.582,,,,
390,06/16/23 02:30:00  AM,8.282,,,,
391,06/16/23 03:00:00  AM,8.779,,,,
392,06/16/23 03:30:00  AM,8.680,,,,
393,06/16/23 04:00:00  AM,8.879,,,,
394,06/16/23 04:30:00  AM,8.978,,,,
395,06/16/23 05:00:00  AM,8.680,,,,
396,06/16/23 05:30:00  AM,7.682,,,,
397,06/16/23 06:00:00  AM,8.382,,,,
398,06/16/23 06:30:00  AM,9.866,,,,
399,06/16/23 07:00:00  AM,10.553,,,,
400,06/16/23 07:30:00  AM,11.916,,,,
401,06/16/23 08:00:00  AM,13.365,,,,
402,06/16/23 08:30:00  AM,17.665,,,,
403,06/16/23 09:00:00  AM,19.567,,,,
404,06/16/23 09:30:00  AM,21.378,,,,
405,06/16/23 10:00:00  AM,22.333,,,,
406,06/16/23 10:30:00  AM,21.378,,,,
407,06/16/23 11:00:00  AM,21.664,,,,
408,06/16/23 11:30:00  AM,22.525,,,,
409,06/16/23 12:00:00  PM,25.610,,,,
410,06/16/23 12:30:00  PM,24.255,,,,
411,06/16/23 01:00:00  PM,29.652,,,,
412,06/16/23 01:30:00  PM,22.333,,,,
413,06/16/23 02:00:00  PM,22.908,,,,
414,06/16/23 02:30:00  PM,24.738,,,,
415,06/16/23 03:00:00  PM,20.329,,,,
416,06/16/23 03:30:00  PM,19.948,,,,
417,06/16/23 04:00:00  PM,18.901,,,,
418,06/16/23 04:30:00  PM,16.427,,,,
419,06/16/23 05:00:00  PM,16.618,,,,
420,06/16/23 05:30:00  PM,15.569,,,,
421,06/16/23 06:00:00  PM,15.855,,,,
422,06/16/23 06:30:00  PM,16.427,,,,
423,06/16/23 07:00:00  PM,14.996,,,,
424,06/16/23 07:30:00  PM,13.461,,,,
425,06/16/23 08:00:00  PM,12.690,,,,
426,06/16/23 08:30:00  PM,12.207,,,,
427,06/16/23 09:00:00  PM,11.528,,,,
428,06/16/23 09:30:00  PM,11.236,,,,
429,06/16/23 10:00:00  PM,11.139,,,,
430,06/16/23 10:30:00  PM,10.748,,,,
431,06/16/23 11:00:00  PM,10.455,,,,
432,06/16/23 11:30:00  PM,9.176,,,,
433,06/17/23 12:00:00  AM,8.382,,,,
434,06/17/23 12:30:00  AM,7.682,,,,
435,06/17/23 01:00:00  AM,6.573,,,,
436,06/17/23 01:30:00  AM,6.370,,,,
437,06/17/23 02:00:00  AM,6.370,,,,
438,06/17/23 02:30:00  AM,6.877,,,,
439,06/17/23 03:00:00  AM,6.877,,,,
440,06/17/23 03:30:00  AM,6.978,,,,
441,06/17/23 04:00:00  AM,7.682,,,,
442,06/17/23 04:30:00  AM,7.882,,,,
443,06/17/23 05:00:00  AM,6.573,,,,
444,06/17/23 05:30:00  AM,6.775,,,,
445,06/17/23 06:00:00  AM,7.280,,,,
446,06/17/23 06:30:00  AM,7.582,,,,
447,06/17/23 07:00:00  AM,8.680,,,,
448,06/17/23 07:30:00  AM,14.421,,,,
449,06/17/23 08:00:00  AM,14.421,,,,
450,06/17/23 08:30:00  AM,13.076,,,,
451,06/17/23 09:00:00  AM,17.475,,,,
452,06/17/23 09:30:00  AM,24.835,,,,
453,06/17/23 10:00:00  AM,29.752,,,,
454,06/17/23 10:30:00  AM,23.773,,,,
455,06/17/23 11:00:00  AM,16.618,,,,
456,06/17/23 11:30:00  AM,16.523,,,,
457,06/17/23 12:00:00  PM,18.521,,,,
458,06/17/23 12:30:00  PM,16.141,,,,
459,06/17/23 01:00:00  PM,37.274,,,,
460,06/17/23 01:30:00  PM,41.575,,,,
461,06/17/23 02:00:00  PM,42.046,,,,
462,06/17/23 02:30:00  PM,36.946,,,,
463,06/17/23 03:00:00  PM,36.620,,,,
464,06/17/23 03:30:00  PM,23.388,,,,
465,06/17/23 04:00:00  PM,22.238,,,,
466,06/17/23 04:30:00  PM,19.853,,,,
467,06/17/23 05:00:00  PM,17.760,,,,
468,06/17/23 05:30:00  PM,16.141,,,,
469,06/17/23 06:00:00  PM,15.378,,,,
470,06/17/23 06:30:00  PM,14.517,,,,
471,06/17/23 07:00:00  PM,13.076,,,,
472,06/17/23 07:30:00  PM,11.722,,,,
473,06/17/23 08:00:00  PM,10.748,,,,
474,06/17/23 08:30:00  PM,9.669,,,,
475,06/17/23 09:00:00  PM,9.077,,,,
476,06/17/23 09:30:00  PM,8.581,,,,
477,06/17/23 10:00:00  PM,8.182,,,,
478,06/17/23 10:30:00  PM,6.877,,,,
479,06/17/23 11:00:00  PM,6.268,,,,
480,06/17/23 11:30:00  PM,5.860,,,,
481,06/18/23 12:00:00  AM,5.655,,,,
482,06/18/23 12:30:00  AM,5.552,,,,
483,06/18/23 01:00:00  AM,5.450,,,,
484,06/18/23 01:30:00  AM,4.831,,,,
485,06/18/23 02:00:00  AM,4.727,,,,
486,06/18/23 02:30:00  AM,4.415,,,,
487,06/18/23 03:00:00  AM,3.683,,,,
488,06/18/23 03:30:00  AM,3.261,,,,
489,06/18/23 04:00:00  AM,4.519,,,,
490,06/18/23 04:30:00  AM,4.519,,,,
491,06/18/23 05:00:00  AM,3.788,,,,
492,06/18/23 05:30:00  AM,3.998,,,,
493,06/18/23 06:00:00  AM,3.998,,,,
494,06/18/23 06:30:00  AM,4.415,,,,
495,06/18/23 07:00:00  AM,6.471,,,,
496,06/18/23 07:30:00  AM,10.553,,,,
497,06/18/23 08:00:00  AM,12.594,,,,
498,06/18/23 08:30:00  AM,13.654,,,,
499,06/18/23 09:00:00  AM,12.013,,,,
500,06/18/23 09:30:00  AM,16.999,,,,
501,06/18/23 10:00:00  AM,20.519,,,,
502,06/18/23 10:30:00  AM,16.903,,,,
503,06/18/23 11:00:00  AM,13.461,,,,
504,06/18/23 11:30:00  AM,13.846,,,,
505,06/18/23 12:00:00  PM,14.613,,,,
